manufacturer,device,param_id,name,categories,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Elektron,Digitakt II,1631888,T1 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631889,T2 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631890,T3 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631891,T4 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631892,T5 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631893,T6 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631894,T7 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631895,T8 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631896,T9 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1631897,T10 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588607,T11 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588608,T12 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588609,T13 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588610,T14 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588611,T15 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,50588612,T16 Filter Feedback,filter/comb-,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1630927,T1 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630928,T2 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630929,T3 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630930,T4 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630931,T5 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630932,T6 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630933,T7 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630934,T8 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630935,T9 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1630936,T10 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558816,T11 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558817,T12 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558818,T13 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558819,T14 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558820,T15 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,50558821,T16 Filter Frequency,filter/comb-,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1632849,T1 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632850,T2 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632851,T3 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632852,T4 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632853,T5 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632854,T6 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632855,T7 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632856,T8 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632857,T9 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1632858,T10 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618398,T11 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618399,T12 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618400,T13 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618401,T14 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618402,T15 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,50618403,T16 Filter Lowpass Filter,filter/comb-,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47833885,T1 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833886,T2 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833887,T3 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833888,T4 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833889,T5 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833890,T6 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833891,T7 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833892,T8 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833893,T9 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47833894,T10 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850514,T11 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850515,T12 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850516,T13 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850517,T14 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850518,T15 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,1482850519,T16 Filter Feedback,filter/comb+,75,,0,127,1,21,0,127,0-based,,
Elektron,Digitakt II,47832924,T1 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832925,T2 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832926,T3 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832927,T4 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832928,T5 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832929,T6 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832930,T7 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832931,T8 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832932,T9 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47832933,T10 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820723,T11 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820724,T12 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820725,T13 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820726,T14 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820727,T15 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,1482820728,T16 Filter Frequency,filter/comb+,74,,0,127,1,20,0,16383,0-based,,
Elektron,Digitakt II,47834846,T1 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834847,T2 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834848,T3 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834849,T4 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834850,T5 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834851,T6 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834852,T7 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834853,T8 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834854,T9 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,47834855,T10 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880305,T11 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880306,T12 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880307,T13 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880308,T14 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880309,T15 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1482880310,T16 Filter Lowpass Filter,filter/comb+,76,,0,2,1,22,0,2,0-based,,0: LP; 1: HP; 2: Off
Elektron,Digitakt II,1602097,T1 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602098,T2 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602099,T3 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602100,T4 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602101,T5 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602102,T6 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602103,T7 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602104,T8 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602105,T9 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1602106,T10 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665086,T11 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665087,T12 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665088,T13 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665089,T14 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665090,T15 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,49665091,T16 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",70,,0,127,1,16,0,127,0-based,,
Elektron,Digitakt II,1603058,T1 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603059,T2 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603060,T3 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603061,T4 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603062,T5 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603063,T6 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603064,T7 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603065,T8 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603066,T9 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1603067,T10 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694877,T11 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694878,T12 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694879,T13 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694880,T14 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694881,T15 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,49694882,T16 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",71,,0,127,1,17,0,127,0-based,,
Elektron,Digitakt II,1605941,T1 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605942,T2 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605943,T3 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605944,T4 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605945,T5 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605946,T6 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605947,T7 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605948,T8 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605949,T9 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1605950,T10 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784250,T11 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784251,T12 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784252,T13 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784253,T14 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784254,T15 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,49784255,T16 Filter Env. Depth,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",77,,0,127,1,26,0,127,0-based,,
Elektron,Digitakt II,1604980,T1 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604981,T2 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604982,T3 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604983,T4 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604984,T5 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604985,T6 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604986,T7 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604987,T8 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604988,T9 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604989,T10 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754459,T11 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754460,T12 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754461,T13 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754462,T14 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754463,T15 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,49754464,T16 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",73,,0,127,1,19,0,127,0-based,,
Elektron,Digitakt II,1604019,T1 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604020,T2 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604021,T3 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604022,T4 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604023,T5 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604024,T6 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604025,T7 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604026,T8 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604027,T9 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,1604028,T10 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,49724668,T11 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,49724669,T12 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,49724670,T13 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
Elektron,Digitakt II,49724671,T14 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",72,,0,127,1,18,0,127,0-based,,
