manufacturer,device,param_id,name,categories,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Elektron,Digitone II,52495236,T16 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,52495235,T15 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,52495234,T14 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,52495233,T13 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,52495232,T12 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,52495231,T11 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693401,T10 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693400,T9 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693399,T8 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693398,T7 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693397,T6 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693396,T5 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693395,T4 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693394,T3 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693393,T2 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,1693392,T1 Amp Amp Env Reset,,92,,0,1,1,41,0,1,0-based,,0: Off; 1: On
Elektron,Digitone II,51512133,T16 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,51512132,T15 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,51512131,T14 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,51512130,T13 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,51512129,T12 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,51512128,T11 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661688,T10 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661687,T9 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661686,T8 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661685,T7 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661684,T6 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661683,T5 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661682,T4 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661681,T3 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661680,T2 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,1661679,T1 Amp Attack Time,,84,,0,127,1,30,0,127,0-based,,
Elektron,Digitone II,52376072,T16 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,52376071,T15 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,52376070,T14 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,52376069,T13 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,52376068,T12 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,52376067,T11 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689557,T10 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689556,T9 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689555,T8 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689554,T7 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689553,T6 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689552,T5 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689551,T4 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689550,T3 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689549,T2 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,1689548,T1 Amp Balance,,,,,,,,,,,,
Elektron,Digitone II,51571715,T16 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51571714,T15 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51571713,T14 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51571712,T13 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51571711,T12 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51571710,T11 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663610,T10 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663609,T9 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663608,T8 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663607,T7 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663606,T6 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663605,T5 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663604,T4 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663603,T3 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663602,T2 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,1663601,T1 Amp Decay Time,,86,,0,127,1,32,0,127,0-based,,
Elektron,Digitone II,51482342,T16 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51482341,T15 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51482340,T14 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51482339,T13 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51482338,T12 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51482337,T11 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660727,T10 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660726,T9 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660725,T8 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660724,T7 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660723,T6 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660722,T5 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660721,T4 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660720,T3 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660719,T2 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,1660718,T1 Amp Delay Time,,,,,,,,,,,,
Elektron,Digitone II,51541924,T16 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,51541923,T15 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,51541922,T14 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,51541921,T13 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,51541920,T12 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,51541919,T11 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662649,T10 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662648,T9 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662647,T8 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662646,T7 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662645,T6 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662644,T5 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662643,T4 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662642,T3 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662641,T2 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,1662640,T1 Amp Hold Time,,85,,0,127,1,31,0,127,0-based,,
Elektron,Digitone II,52465445,T16 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52465444,T15 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52465443,T14 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52465442,T13 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52465441,T12 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52465440,T11 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692440,T10 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692439,T9 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692438,T8 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692437,T7 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692436,T6 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692435,T5 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692434,T4 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692433,T3 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692432,T2 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,1692431,T1 Amp Mode,,91,,0,1,1,40,0,1,0-based,,0: AHD; 1: ADSR
Elektron,Digitone II,52405863,T16 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,52405862,T15 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,52405861,T14 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,52405860,T13 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,52405859,T12 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,52405858,T11 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690518,T10 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690517,T9 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690516,T8 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690515,T7 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690514,T6 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690513,T5 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690512,T4 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690511,T3 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690510,T2 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,1690509,T1 Amp Pan,,89,,0,127,1,38,0,127,centered,,
Elektron,Digitone II,51631297,T16 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51631296,T15 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51631295,T14 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51631294,T13 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51631293,T12 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51631292,T11 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665532,T10 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665531,T9 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665530,T8 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665529,T7 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665528,T6 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665527,T5 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665526,T4 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665525,T3 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665524,T2 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,1665523,T1 Amp Release Time,,88,,0,127,1,34,0,127,0-based,,
Elektron,Digitone II,51601506,T16 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,51601505,T15 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,51601504,T14 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,51601503,T13 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,51601502,T12 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,51601501,T11 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664571,T10 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664570,T9 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664569,T8 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664568,T7 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664567,T6 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664566,T5 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664565,T4 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664564,T3 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664563,T2 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,1664562,T1 Amp Sustain Level,,86,,0,127,1,33,0,127,0-based,,
Elektron,Digitone II,52435654,T16 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,52435653,T15 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,52435652,T14 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,52435651,T13 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,52435650,T12 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,52435649,T11 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691479,T10 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691478,T9 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691477,T8 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691476,T7 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691475,T6 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691474,T5 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691473,T4 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691472,T3 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691471,T2 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,1691470,T1 Amp Volume,,90,,0,127,1,39,0,127,0-based,,
Elektron,Digitone II,49754464,T16 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,49754463,T15 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,49754462,T14 Filter Attack Time,"filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,49754461,T13 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,49754460,T12 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,49754459,T11 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604989,T10 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604988,T9 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604987,T8 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604986,T7 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604985,T6 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604984,T5 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604983,T4 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604982,T3 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604981,T2 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,1604980,T1 Filter Attack Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",20,,0,127,1,16,0,127,0-based,,
Elektron,Digitone II,50588612,T16 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,50588611,T15 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,50588610,T14 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,50588609,T13 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,50588608,T12 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,50588607,T11 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631897,T10 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631896,T9 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631895,T8 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631894,T7 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631893,T6 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631892,T5 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631891,T4 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631890,T3 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631889,T2 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,1631888,T1 Filter Base,,27,,0,127,1,24,0,127,0-based,,
Elektron,Digitone II,51452551,T16 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,51452550,T15 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,51452549,T14 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,51452548,T13 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,51452547,T12 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,51452546,T11 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659766,T10 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659765,T9 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659764,T8 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659763,T7 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659762,T6 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659761,T5 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659760,T4 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659759,T3 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659758,T2 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,1659757,T1 Filter BW Routing,,,,,,,,,,,,
Elektron,Digitone II,49784255,T16 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49784254,T15 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49784253,T14 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49784252,T13 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49784251,T12 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49784250,T11 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605950,T10 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605949,T9 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605948,T8 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605947,T7 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605946,T6 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605945,T5 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605944,T4 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605943,T3 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605942,T2 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,1605941,T1 Filter Decay Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",21,,0,127,1,17,0,127,0-based,,
Elektron,Digitone II,49724673,T16 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,49724672,T15 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,49724671,T14 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,49724670,T13 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,49724669,T12 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,49724668,T11 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604028,T10 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604027,T9 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604026,T8 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604025,T7 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604024,T6 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604023,T5 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604022,T4 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604021,T3 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
Elektron,Digitone II,1604020,T2 Filter Env. Delay,,19,,0,127,1,23,0,127,0-based,,
